Wall time,Step,Value
1759846394.51002,101,0.26201939582824707
1759846395.2611282,102,0.2505287826061249
1759846396.0117397,103,0.25139737129211426
1759846396.7617402,104,0.23746341466903687
1759846397.5125918,105,0.24050119519233704
1759846444.0728326,106,0.23804554343223572
1759846444.822866,107,0.22463302314281464
1759846445.5735652,108,0.23366302251815796
1759846446.3230865,109,0.21974214911460876
1759846447.0740428,110,0.2747950851917267
1759846493.8203769,111,0.2951274812221527
1759846494.5685115,112,0.2638441324234009
1759846495.3211806,113,0.27102383971214294
1759846496.0686252,114,0.255474328994751
1759846496.8193734,115,0.2297523319721222
1759846543.3750985,116,0.2734317481517792
1759846544.124259,117,0.23107311129570007
1759846544.8754616,118,0.23408234119415283
1759846545.6248312,119,0.2395915985107422
1759846546.3755407,120,0.2696801424026489
1759846593.6488774,121,0.2820529341697693
1759846594.398859,122,0.22757378220558167
1759846595.148936,123,0.24678270518779755
1759846595.8985703,124,0.23820368945598602
1759846596.6495926,125,0.23600417375564575
1759846643.098011,126,0.23310944437980652
1759846643.8499374,127,0.21725022792816162
1759846644.5980504,128,0.20969894528388977
1759846645.3498733,129,0.22489485144615173
1759846646.0994146,130,0.24400347471237183
1759846692.3919868,131,0.2157556712627411
1759846693.142322,132,0.257407546043396
1759846693.89156,133,0.26547276973724365
1759846694.6430416,134,0.25107717514038086
1759846695.3920486,135,0.22694921493530273
1759846742.1541796,136,0.2270369529724121
1759846742.9022713,137,0.2470003068447113
1759846743.6534345,138,0.23111757636070251
1759846744.402371,139,0.22125446796417236
1759846745.1511154,140,0.21878471970558167
1759846792.2023275,141,0.24894189834594727
1759846792.9500213,142,0.18401873111724854
1759846793.699792,143,0.21150006353855133
1759846794.4475179,144,0.2098073810338974
1759846795.1960993,145,0.2145209014415741
1759846842.1769533,146,0.23419559001922607
1759846842.9244597,147,0.21943500638008118
1759846843.6761982,148,0.23749524354934692
1759846844.4257894,149,0.21608206629753113
1759846845.1765282,150,0.2197197675704956
1759846892.1224117,151,0.24226070940494537
1759846892.8721595,152,0.22391586005687714
1759846893.6203456,153,0.22716477513313293
1759846894.369706,154,0.2070956528186798
1759846895.1203434,155,0.20861566066741943
1759846941.3803968,156,0.21336114406585693
1759846942.138783,157,0.21485508978366852
1759846942.8867161,158,0.18990136682987213
1759846943.6372867,159,0.22946207225322723
1759846944.3873012,160,0.2097884863615036
1759846990.8762984,161,0.23257365822792053
1759846991.6274428,162,0.23492711782455444
1759846992.3784142,163,0.24084821343421936
1759846993.127926,164,0.20454737544059753
1759846993.8804004,165,0.2126026749610901
1759847040.2168574,166,0.20070387423038483
1759847040.9661133,167,0.22151236236095428
1759847041.7172432,168,0.2239828109741211
1759847042.4682565,169,0.23143653571605682
1759847043.2203765,170,0.21478068828582764
1759847089.8133476,171,0.23587650060653687
1759847090.5620055,172,0.23399528861045837
1759847091.3100188,173,0.23319469392299652
1759847092.0598984,174,0.2344689965248108
1759847092.8094053,175,0.19009973108768463
1759847138.969051,176,0.21319153904914856
1759847139.7180803,177,0.20514948666095734
1759847140.4680471,178,0.24466682970523834
1759847141.2180867,179,0.22561952471733093
1759847141.9677353,180,0.2024192065000534
1759847188.4126265,181,0.21776989102363586
1759847189.160223,182,0.21302390098571777
1759847189.909355,183,0.20133504271507263
1759847190.6593611,184,0.2529546618461609
1759847191.4096942,185,0.21869248151779175
1759847237.8960588,186,0.19080320000648499
1759847238.6460743,187,0.22529521584510803
1759847239.3938544,188,0.24255047738552094
1759847240.1443746,189,0.19040769338607788
1759847240.8943741,190,0.21779271960258484
1759847287.4806592,191,0.247504323720932
1759847288.2291524,192,0.22818535566329956
1759847288.9782355,193,0.1965574324131012
1759847289.7277002,194,0.1997062861919403
1759847290.478048,195,0.20765182375907898
1759847336.8780022,196,0.2035951316356659
1759847337.628547,197,0.20406338572502136
1759847338.3779535,198,0.21204283833503723
1759847339.125996,199,0.22827716171741486
1759847339.8765125,200,0.18916073441505432
1759847386.12408,201,0.19304759800434113
1759847386.8720798,202,0.19028066098690033
1759847387.6202524,203,0.217819944024086
1759847388.3713565,204,0.23846489191055298
1759847389.120483,205,0.18732412159442902
1759847435.3765166,206,0.17673848569393158
1759847436.124576,207,0.20888708531856537
1759847436.8745017,208,0.2122112512588501
1759847437.624257,209,0.21446895599365234
1759847438.373881,210,0.17876456677913666
1759847485.0971386,211,0.2828994691371918
1759847485.8457847,212,0.21705664694309235
1759847486.595894,213,0.1624169945716858
1759847487.3449297,214,0.17664137482643127
1759847488.0968013,215,0.21022938191890717
1759847534.5842276,216,0.17932069301605225
1759847535.3348467,217,0.19773197174072266
1759847536.081775,218,0.2053149789571762
1759847536.8317735,219,0.1926986277103424
1759847537.5825782,220,0.18349677324295044
1759847584.3019402,221,0.19603106379508972
1759847585.0500672,222,0.19601616263389587
1759847585.800732,223,0.19494545459747314
1759847586.549747,224,0.20104897022247314
1759847587.3008444,225,0.1749763935804367
1759847633.5455947,226,0.2098585069179535
1759847634.2967896,227,0.190548837184906
1759847635.0464516,228,0.17571265995502472
1759847635.7976193,229,0.16907425224781036
1759847636.5505824,230,0.19689133763313293
1759847682.9606578,231,0.19432313740253448
1759847683.709194,232,0.19328133761882782
1759847684.457138,233,0.21077081561088562
1759847685.2062087,234,0.1942136138677597
1759847685.955464,235,0.21258939802646637
1759847732.226247,236,0.19733259081840515
1759847732.9748695,237,0.21056273579597473
1759847733.72329,238,0.18419453501701355
1759847734.47224,239,0.1691749393939972
1759847735.2218585,240,0.15737155079841614
1759847781.7732,241,0.17304149270057678
1759847782.5232518,242,0.17633837461471558
1759847783.272293,243,0.23497439920902252
1759847784.0224254,244,0.17128413915634155
1759847784.771487,245,0.14428889751434326
1759847831.1096995,246,0.17812512814998627
1759847831.8583224,247,0.17179057002067566
1759847832.6073349,248,0.1676645129919052
1759847833.357323,249,0.20709538459777832
1759847834.1074634,250,0.17853321135044098
1759847880.6114872,251,0.16506344079971313
1759847881.3626132,252,0.1697584092617035
1759847882.1122499,253,0.15369562804698944
1759847882.8614542,254,0.16298648715019226
1759847883.6117992,255,0.17663812637329102
1759847929.6884904,256,0.16765432059764862
1759847930.4370553,257,0.1774095892906189
1759847931.1886327,258,0.1798316389322281
1759847931.9394548,259,0.19895321130752563
1759847932.6924365,260,0.15600018203258514
1759847979.368876,261,0.1823965609073639
1759847980.1175392,262,0.15178263187408447
1759847980.866458,263,0.20171628892421722
1759847981.6158025,264,0.1874578595161438
1759847982.365827,265,0.14460152387619019
1759848029.1860213,266,0.1737348735332489
1759848029.9367616,267,0.16795668005943298
1759848030.6847804,268,0.14856693148612976
1759848031.4347177,269,0.1754370629787445
1759848032.1842427,270,0.171962708234787
1759848078.6541567,271,0.16645608842372894
1759848079.4038901,272,0.18877503275871277
1759848080.1550205,273,0.1884668618440628
1759848080.9059362,274,0.15692581236362457
1759848081.6564627,275,0.15019594132900238
1759848128.2091203,276,0.1699681580066681
1759848128.9586296,277,0.15211668610572815
1759848129.708281,278,0.20330533385276794
1759848130.4577572,279,0.20130886137485504
1759848131.2094002,280,0.19878406822681427
1759848177.521071,281,0.17763245105743408
1759848178.2712557,282,0.18498456478118896
1759848179.0212753,283,0.16979354619979858
1759848179.77177,284,0.15974247455596924
1759848180.5195253,285,0.1478751003742218
1759848226.8193502,286,0.20396651327610016
1759848227.5683558,287,0.1654036045074463
1759848228.3175056,288,0.15687577426433563
1759848229.0698557,289,0.17187926173210144
1759848229.8182049,290,0.18269871175289154
1759848276.3128576,291,0.1611851453781128
1759848277.0619106,292,0.16587944328784943
1759848277.8084493,293,0.21547867357730865
1759848278.5574603,294,0.15600137412548065
1759848279.3046386,295,0.15238769352436066
1759848325.7790475,296,0.16486839950084686
1759848326.5272634,297,0.1607097089290619
1759848327.2750707,298,0.17937737703323364
1759848328.0240734,299,0.21844246983528137
1759848328.4488115,300,0.14902366697788239
1759848412.0284913,301,0.16048362851142883
1759848412.775977,302,0.13604848086833954
1759848413.5242503,303,0.15614400804042816
1759848414.2713168,304,0.14905279874801636
1759848415.0208676,305,0.17301137745380402
1759848461.412176,306,0.15630082786083221
1759848462.1603804,307,0.17039115726947784
1759848462.909409,308,0.14956876635551453
1759848463.6583064,309,0.1395869255065918
1759848464.4079208,310,0.15049326419830322
1759848510.665335,311,0.15444877743721008
1759848511.612333,312,0.21251517534255981
1759848512.3623724,313,0.17594417929649353
1759848513.1122398,314,0.18515977263450623
1759848513.8624556,315,0.24477322399616241
1759848560.412038,316,0.15123528242111206
1759848561.1621299,317,0.16851085424423218
1759848561.9102778,318,0.21974553167819977
1759848562.6598427,319,0.16278302669525146
1759848563.4088664,320,0.1473260521888733
1759848609.689378,321,0.15856102108955383
1759848610.4402409,322,0.17896869778633118
1759848611.1892657,323,0.13461385667324066
1759848611.9388003,324,0.15390539169311523
1759848612.688831,325,0.19286781549453735
1759848658.9406936,326,0.17831392586231232
1759848659.6902084,327,0.16164450347423553
1759848660.4422271,328,0.1561601608991623
1759848661.1923072,329,0.17429690062999725
1759848661.9424076,330,0.15357713401317596
1759848708.6898396,331,0.14668422937393188
1759848709.438167,332,0.15541291236877441
1759848710.186178,333,0.12172333896160126
1759848710.936179,334,0.1364903748035431
1759848711.689739,335,0.18671421706676483
1759848758.0815225,336,0.12330028414726257
1759848758.8305206,337,0.16041049361228943
1759848759.579685,338,0.15775418281555176
1759848760.3294687,339,0.1510719358921051
1759848761.0793226,340,0.19625376164913177
1759848807.4451916,341,0.15876804292201996
1759848808.192666,342,0.17671236395835876
1759848808.9417727,343,0.15875191986560822
1759848809.6904306,344,0.15735849738121033
1759848810.4399972,345,0.13867130875587463
1759848856.5814073,346,0.1752277910709381
1759848857.329318,347,0.14734511077404022
1759848858.0791929,348,0.12115948647260666
1759848858.828192,349,0.15470798313617706
1759848859.5785954,350,0.15332341194152832
1759848905.9093733,351,0.133377343416214
1759848906.6567378,352,0.15122449398040771
1759848907.4058497,353,0.1664646863937378
1759848908.1563933,354,0.18732689321041107
1759848908.906401,355,0.1668551117181778
1759848955.0209427,356,0.13993996381759644
1759848955.769178,357,0.16635599732398987
1759848956.5191882,358,0.12932462990283966
1759848957.2682168,359,0.22507822513580322
1759848958.0169969,360,0.16114842891693115
1759849004.3929598,361,0.1662258356809616
1759849005.1420472,362,0.16649891436100006
1759849005.8914015,363,0.17776480317115784
1759849006.640074,364,0.15642321109771729
1759849007.388769,365,0.15343938767910004
1759849053.4923804,366,0.13950812816619873
1759849054.2411516,367,0.2020656019449234
1759849054.9901764,368,0.16086575388908386
1759849055.739417,369,0.17500410974025726
1759849056.4888434,370,0.1421080231666565
1759849102.9341323,371,0.11985848844051361
1759849103.6835485,372,0.12975278496742249
1759849104.4345162,373,0.17349226772785187
1759849105.18505,374,0.13056114315986633
1759849105.9368443,375,0.13961295783519745
1759849152.3047578,376,0.1423761248588562
1759849153.054578,377,0.1277388334274292
1759849153.8034663,378,0.1734984815120697
1759849154.5544739,379,0.12734240293502808
1759849155.3039632,380,0.1752079576253891
1759849201.7514646,381,0.10904618352651596
1759849202.5034804,382,0.15582960844039917
1759849203.2535605,383,0.14136745035648346
1759849204.0042014,384,0.17923933267593384
1759849204.7535987,385,0.1478452831506729
1759849251.281219,386,0.14801739156246185
1759849252.0299487,387,0.15884196758270264
1759849252.7810018,388,0.13687369227409363
1759849253.5300355,389,0.13539673388004303
1759849254.282051,390,0.15272077918052673
1759849300.6055768,391,0.14690913259983063
1759849301.3541188,392,0.14682602882385254
1759849302.1044233,393,0.13366194069385529
1759849302.852626,394,0.12415739893913269
1759849303.6034937,395,0.13817179203033447
1759849350.0535176,396,0.14725984632968903
1759849350.8014853,397,0.16482499241828918
1759849351.549471,398,0.130245178937912
1759849352.299106,399,0.18728071451187134
1759849353.0479403,400,0.12898992002010345
1759849399.5453842,401,0.17552921175956726
1759849400.2939978,402,0.1350017935037613
1759849401.0430524,403,0.13695627450942993
1759849401.79122,404,0.14324790239334106
1759849402.5405624,405,0.10797517746686935
1759849448.7100685,406,0.14114584028720856
1759849449.4586024,407,0.149601012468338
1759849450.2065856,408,0.11875845491886139
1759849450.9554217,409,0.13384801149368286
1759849451.703434,410,0.129275381565094
1759849498.382369,411,0.17164601385593414
1759849499.1314118,412,0.13493327796459198
1759849499.880558,413,0.1475224643945694
1759849500.6302562,414,0.1953112781047821
1759849501.3800418,415,0.17048603296279907
1759849548.190004,416,0.1600082516670227
1759849548.9380035,417,0.13082392513751984
1759849549.6882896,418,0.15410181879997253
1759849550.4393425,419,0.15377889573574066
1759849551.1894686,420,0.13434286415576935
1759849597.9858148,421,0.17958612740039825
1759849598.7348187,422,0.13583101332187653
1759849599.4854498,423,0.11988095939159393
1759849600.2369733,424,0.12395010888576508
1759849600.9889855,425,0.11945204436779022
1759849647.2386196,426,0.12888428568840027
1759849647.9870625,427,0.1039695292711258
1759849648.736543,428,0.13914504647254944
1759849649.4852393,429,0.13535510003566742
1759849650.2342756,430,0.10866863280534744
1759849696.6075766,431,0.14868801832199097
1759849697.3561668,432,0.1824890822172165
1759849698.104061,433,0.12466521561145782
1759849698.8550615,434,0.1480027437210083
1759849699.6043649,435,0.1307506561279297
1759849745.7465641,436,0.1475307047367096
1759849746.496347,437,0.14801792800426483
1759849747.247253,438,0.13406218588352203
1759849747.9957154,439,0.12805896997451782
1759849748.744956,440,0.1591067910194397
1759849795.0511258,441,0.14091476798057556
1759849795.8022583,442,0.12454584240913391
1759849796.5502825,443,0.15189746022224426
1759849797.3003502,444,0.14778181910514832
1759849798.0505428,445,0.1534709334373474
1759849844.462509,446,0.19052287936210632
1759849845.212033,447,0.10594183951616287
1759849845.962684,448,0.11749052256345749
1759849846.712531,449,0.15853619575500488
1759849847.4631958,450,0.13596537709236145
1759849893.860286,451,0.13955248892307281
1759849894.6095552,452,0.1246282309293747
1759849895.359112,453,0.13895976543426514
1759849896.110202,454,0.13522814214229584
1759849896.8602014,455,0.1279953271150589
1759849943.2732885,456,0.13403472304344177
1759849944.0220058,457,0.11467242240905762
1759849944.7701304,458,0.14532595872879028
1759849945.5207071,459,0.11012876033782959
1759849946.2697315,460,0.17477178573608398
1759849992.4373925,461,0.12760642170906067
1759849993.1860955,462,0.14718225598335266
1759849993.9350653,463,0.13692553341388702
1759849994.6841538,464,0.14287912845611572
1759849995.4330277,465,0.12036973237991333
1759850041.7255263,466,0.11274375021457672
1759850042.4723597,467,0.12296278774738312
1759850043.222664,468,0.13921329379081726
1759850043.9707,469,0.1633402705192566
1759850044.7203429,470,0.142106831073761
1759850090.9383588,471,0.17033040523529053
1759850091.687562,472,0.13736721873283386
1759850092.435942,473,0.15437453985214233
1759850093.186125,474,0.15675421059131622
1759850093.9362788,475,0.13475680351257324
1759850140.281007,476,0.13399669528007507
1759850141.0282824,477,0.17442581057548523
1759850141.778891,478,0.13839513063430786
1759850142.5279038,479,0.1449202448129654
1759850143.277205,480,0.12222543358802795
1759850189.5673816,481,0.15582214295864105
1759850190.3159237,482,0.141898512840271
1759850191.06394,483,0.134897381067276
1759850191.813706,484,0.12236373126506805
1759850192.5613365,485,0.1250857412815094
1759850239.3651912,486,0.1339167356491089
1759850240.113321,487,0.12024705111980438
1759850240.8623214,488,0.14371824264526367
1759850241.6129367,489,0.10621175169944763
1759850242.3618774,490,0.12887078523635864
1759850288.9526436,491,0.12754078209400177
1759850289.7006,492,0.12429426610469818
1759850290.4494958,493,0.14913171529769897
1759850291.2010133,494,0.1365029215812683
1759850291.950524,495,0.11189058423042297
1759850338.4856372,496,0.10416848957538605
1759850339.2328436,497,0.11057432740926743
1759850339.9819217,498,0.14825186133384705
1759850340.729466,499,0.10927948355674744
1759850341.4778686,500,0.1377268135547638
1759850387.8926709,501,0.14398477971553802
1759850388.6405928,502,0.1717672049999237
1759850389.3912685,503,0.15099233388900757
1759850390.140988,504,0.11158479750156403
1759850390.8909876,505,0.19032502174377441
1759850437.4010699,506,0.1609479784965515
1759850438.149292,507,0.11499497294425964
1759850438.8982928,508,0.1227339655160904
1759850439.6474466,509,0.17974776029586792
1759850440.3967803,510,0.12145254760980606
1759850486.8672922,511,0.14147275686264038
1759850487.6153822,512,0.12832416594028473
1759850488.3652072,513,0.1392541080713272
1759850489.1132567,514,0.1487436294555664
1759850489.8644936,515,0.11983612179756165
1759850536.3503752,516,0.14882242679595947
1759850537.0975575,517,0.13362203538417816
1759850537.8473074,518,0.13907219469547272
1759850538.596322,519,0.12296316027641296
1759850539.3465257,520,0.13891366124153137
1759850586.073091,521,0.12306027114391327
1759850586.821092,522,0.1160726249217987
1759850587.5704107,523,0.12598055601119995
1759850588.3200727,524,0.1556108295917511
1759850589.0700955,525,0.13482780754566193
1759850635.6166658,526,0.11429446935653687
1759850636.365681,527,0.11056070774793625
1759850637.1142504,528,0.1208551675081253
1759850637.8640423,529,0.11389173567295074
1759850638.6134748,530,0.11921413242816925
1759850684.9056535,531,0.12254129350185394
1759850685.6563072,532,0.12900131940841675
1759850686.406659,533,0.109686478972435
1759850687.1557014,534,0.11387663334608078
1759850687.905477,535,0.15976430475711823
1759850734.3083649,536,0.11562502384185791
1759850735.058274,537,0.10300759971141815
1759850735.8064244,538,0.11657915264368057
1759850736.5563457,539,0.1595676690340042
1759850737.3050215,540,0.12787853181362152
1759850783.3689532,541,0.14050224423408508
1759850784.116502,542,0.11265639960765839
1759850784.8662672,543,0.1636543571949005
1759850785.613608,544,0.16635335981845856
1759850786.3620272,545,0.14726680517196655
1759850832.732345,546,0.13251321017742157
1759850833.48066,547,0.10867876559495926
1759850834.2309864,548,0.1961870640516281
1759850834.9791985,549,0.1481463611125946
1759850835.7284253,550,0.13000383973121643
1759850882.0101712,551,0.15216097235679626
1759850882.7591634,552,0.14301860332489014
1759850883.5073843,553,0.11058643460273743
1759850884.256978,554,0.16305658221244812
1759850885.0060916,555,0.14743170142173767
1759850931.3716211,556,0.11831340938806534
1759850932.1191368,557,0.14693868160247803
1759850932.8693545,558,0.13476601243019104
1759850933.6187139,559,0.20361144840717316
1759850934.3677366,560,0.13788002729415894
1759850980.6279178,561,0.1240086704492569
1759850981.3768036,562,0.10853415727615356
1759850982.1248808,563,0.14950120449066162
1759850982.8752913,564,0.14046338200569153
1759850983.6238194,565,0.1481446921825409
1759851029.749369,566,0.11685405671596527
1759851030.499008,567,0.13445010781288147
1759851031.2553177,568,0.17616978287696838
1759851032.0041893,569,0.1586948186159134
1759851032.7531886,570,0.1262703835964203
1759851078.984427,571,0.15923620760440826
1759851079.733509,572,0.13487054407596588
1759851080.4825246,573,0.1299934685230255
1759851081.2325618,574,0.12539498507976532
1759851081.9818563,575,0.13259413838386536
1759851128.1772106,576,0.11998593807220459
1759851128.92721,577,0.1376878321170807
1759851129.6762948,578,0.10927501320838928
1759851130.427712,579,0.11013524234294891
1759851131.1913078,580,0.13092376291751862
1759851177.6975174,581,0.13757392764091492
1759851178.4466612,582,0.13029025495052338
1759851179.1962137,583,0.13111504912376404
1759851179.9453402,584,0.14320847392082214
1759851180.69453,585,0.09700056910514832
1759851226.7531338,586,0.15240806341171265
1759851227.499361,587,0.13566932082176208
1759851228.245951,588,0.1329205334186554
1759851228.995599,589,0.11402764916419983
1759851229.7424364,590,0.12090208381414413
1759851275.788119,591,0.15125183761119843
1759851276.537193,592,0.12124710530042648
1759851277.285555,593,0.14903132617473602
1759851278.0334272,594,0.12391998618841171
1759851278.782666,595,0.1329593062400818
1759851324.9158738,596,0.10545612871646881
1759851325.6656275,597,0.09882773458957672
1759851326.4142249,598,0.13785827159881592
1759851327.1624925,599,0.1495809257030487
1759851327.565905,600,0.1301375776529312
1759851411.1395235,601,0.12428077310323715
1759851411.8870206,602,0.18077352643013
1759851412.6344385,603,0.14072588086128235
1759851413.382038,604,0.1390075981616974
1759851414.1301663,605,0.11058962345123291
1759851460.5286818,606,0.11358571797609329
1759851461.2785692,607,0.11144793033599854
1759851462.0270684,608,0.12232140451669693
1759851462.776069,609,0.16147693991661072
1759851463.524193,610,0.10816537588834763
1759851509.8762963,611,0.15411539375782013
1759851510.624295,612,0.13704420626163483
1759851511.37331,613,0.10213616490364075
1759851512.1223438,614,0.12319737672805786
1759851512.872457,615,0.1778421849012375
1759851559.7174764,616,0.10346608608961105
1759851560.4674897,617,0.09601804614067078
1759851561.2200627,618,0.1276940256357193
1759851561.9727218,619,0.1088424026966095
1759851562.7223687,620,0.11704306304454803
1759851609.1300182,621,0.15754230320453644
1759851609.8781848,622,0.10242721438407898
1759851610.630273,623,0.16399914026260376
1759851611.3802977,624,0.1425333321094513
1759851612.1312833,625,0.10768522322177887
1759851658.3506675,626,0.10264275968074799
1759851659.1012025,627,0.12972581386566162
1759851659.8503833,628,0.14763998985290527
1759851660.6019402,629,0.11214493215084076
1759851661.351972,630,0.14758874475955963
1759851708.0790644,631,0.1363828182220459
1759851708.8290322,632,0.1179889589548111
1759851709.577533,633,0.11873726546764374
1759851710.327124,634,0.12230053544044495
1759851711.0768774,635,0.10862170159816742
1759851757.5483706,636,0.12727412581443787
1759851758.2980382,637,0.11790239810943604
1759851759.048688,638,0.11022976040840149
1759851759.7983081,639,0.11305785179138184
1759851760.547825,640,0.12290921807289124
1759851806.8531082,641,0.1360825151205063
1759851807.6002402,642,0.12188024818897247
1759851808.3494356,643,0.12915173172950745
1759851809.0969913,644,0.1251392513513565
1759851809.8476212,645,0.1345609426498413
1759851856.5130806,646,0.11394499987363815
1759851857.2611659,647,0.09986422955989838
1759851858.0105891,648,0.08993305265903473
1759851858.7586653,649,0.13331425189971924
1759851859.5086486,650,0.13518521189689636
1759851906.2760365,651,0.0909586101770401
1759851907.024322,652,0.11093605309724808
1759851907.773356,653,0.12663009762763977
1759851908.5213344,654,0.10914511978626251
1759851909.27119,655,0.12420201301574707
1759851956.0862002,656,0.10029353201389313
1759851956.8331807,657,0.13106046617031097
1759851957.5821636,658,0.1175137609243393
1759851958.3307242,659,0.14961379766464233
1759851959.079101,660,0.11057128012180328
1759852005.4755912,661,0.14529216289520264
1759852006.2236068,662,0.13508063554763794
1759852006.9732614,663,0.13063526153564453
1759852007.7221694,664,0.09999169409275055
1759852008.471222,665,0.0984165370464325
1759852054.7234056,666,0.12414632737636566
1759852055.4711697,667,0.13944923877716064
1759852056.2202058,668,0.10821247100830078
1759852056.969216,669,0.09996319562196732
1759852057.7177844,670,0.1388641744852066
1759852104.2614534,671,0.09254253655672073
1759852105.0086942,672,0.09797336161136627
1759852105.7568777,673,0.12881457805633545
1759852106.5056345,674,0.1202583834528923
1759852107.2553263,675,0.09814708679914474
1759852154.014885,676,0.08881556987762451
1759852154.7635245,677,0.09838998317718506
1759852155.511535,678,0.08967480808496475
1759852156.2630973,679,0.09636472165584564
1759852157.0112216,680,0.1345660388469696
1759852203.2833772,681,0.11480379104614258
1759852204.033856,682,0.09874894469976425
1759852204.781624,683,0.1351422518491745
1759852205.532352,684,0.1381436586380005
1759852206.2813797,685,0.13283446431159973
1759852252.9105415,686,0.11041043698787689
1759852253.671486,687,0.11430998146533966
1759852254.420153,688,0.09696295857429504
1759852255.1673145,689,0.12236389517784119
1759852255.919848,690,0.10075168311595917
1759852302.6312544,691,0.12860175967216492
1759852303.3804705,692,0.1267353594303131
1759852304.1311533,693,0.1380838006734848
1759852304.8803122,694,0.11914393305778503
1759852305.6293716,695,0.1289704144001007
1759852351.9882312,696,0.13562147319316864
1759852352.736299,697,0.10083188116550446
1759852353.4854927,698,0.14359885454177856
1759852354.2350566,699,0.14191755652427673
1759852354.986385,700,0.10545679926872253
1759852400.8816192,701,0.14668801426887512
1759852401.6326785,702,0.09906217455863953
1759852402.381255,703,0.12352102994918823
1759852403.1340337,704,0.12774939835071564
1759852403.883543,705,0.1014472022652626
1759852449.745376,706,0.11655475199222565
1759852450.4953887,707,0.12206733971834183
1759852451.245047,708,0.13818299770355225
1759852451.9932177,709,0.10880246758460999
