Wall time,Step,Value
1759846294.6796048,91,0.00998199824243784
1759846295.439621,92,0.009981798008084297
1759846296.18541,93,0.009981597773730755
1759846296.933527,94,0.009981398470699787
1759846297.690283,95,0.009981198236346245
1759846344.6532497,96,0.009980998001992702
1759846345.4038858,97,0.00998079776763916
1759846346.159166,98,0.009980597533285618
1759846346.9061677,99,0.00998039823025465
1759846347.6572661,100,0.009980197995901108
1759846394.4299693,101,0.009979997761547565
1759846395.1891286,102,0.009979797527194023
1759846395.9377265,103,0.00997959729284048
1759846396.68475,104,0.009979397989809513
1759846397.4377785,105,0.00997919775545597
1759846443.995748,106,0.009978997521102428
1759846444.7458646,107,0.009978797286748886
1759846445.495566,108,0.009978597052395344
1759846446.2440865,109,0.009978397749364376
1759846447.0020459,110,0.009978197515010834
1759846493.7403753,111,0.009977997280657291
1759846494.4913952,112,0.009977797046303749
1759846495.25018,113,0.009977596811950207
1759846495.9876251,114,0.009977397508919239
1759846496.7453713,115,0.009977197274565697
1759846543.2951,116,0.009976997040212154
1759846544.043258,117,0.009976796805858612
1759846544.803461,118,0.00997659657150507
1759846545.5518274,119,0.009976397268474102
1759846546.2945406,120,0.00997619703412056
1759846593.5678792,121,0.009975996799767017
1759846594.31786,122,0.009975796565413475
1759846595.0729353,123,0.009975596331059933
1759846595.820571,124,0.009975397028028965
1759846596.577589,125,0.009975196793675423
1759846643.0170116,126,0.00997499655932188
1759846643.7739375,127,0.009974796324968338
1759846644.5210502,128,0.009974596090614796
1759846645.267873,129,0.009974396787583828
1759846646.0264022,130,0.009974196553230286
1759846692.3139863,131,0.009973996318876743
1759846693.0603251,132,0.009973796084523201
1759846693.8165612,133,0.009973595850169659
1759846694.566039,134,0.009973395615816116
1759846695.3170485,135,0.009973196312785149
1759846742.0731814,136,0.009972996078431606
1759846742.8312714,137,0.009972795844078064
1759846743.5774276,138,0.009972595609724522
1759846744.3253791,139,0.00997239537537098
1759846745.073116,140,0.009972196072340012
1759846792.1197977,141,0.00997199583798647
1759846792.8800023,142,0.009971795603632927
1759846793.616795,143,0.009971595369279385
1759846794.3665183,144,0.009971395134925842
1759846795.1160989,145,0.009971195831894875
1759846842.0959466,146,0.009970995597541332
1759846842.8465889,147,0.00997079536318779
1759846843.6051974,148,0.009970595128834248
1759846844.3527904,149,0.009970394894480705
1759846845.1015294,150,0.009970194660127163
1759846892.0484123,151,0.009969995357096195
1759846892.7924163,152,0.009969795122742653
1759846893.5493476,153,0.00996959488838911
1759846894.2876973,154,0.009969394654035568
1759846895.0423443,155,0.009969194419682026
1759846941.3033948,156,0.009968995116651058
1759846942.0657825,157,0.009968794882297516
1759846942.813718,158,0.009968594647943974
1759846943.5622878,159,0.009968394413590431
1759846944.3083012,160,0.009968194179236889
1759846990.7963014,161,0.009967993944883347
1759846991.5494435,162,0.009967794641852379
1759846992.2984152,163,0.009967594407498837
1759846993.052925,164,0.009967394173145294
1759846993.799405,165,0.009967193938791752
1759847040.139858,166,0.00996699370443821
1759847040.8838735,167,0.009966793470084667
1759847041.6422417,168,0.0099665941670537
1759847042.3902566,169,0.009966393932700157
1759847043.144376,170,0.009966193698346615
1759847089.7313476,171,0.009965993463993073
1759847090.4890041,172,0.00996579322963953
1759847091.2360184,173,0.009965592995285988
1759847091.9818978,174,0.00996539369225502
1759847092.7368984,175,0.009965193457901478
1759847138.8895423,176,0.009964993223547935
1759847139.6400816,177,0.009964792989194393
1759847140.3890474,178,0.00996459275484085
1759847141.139086,179,0.009964392520487309
1759847141.887204,180,0.00996419321745634
1759847188.3351827,181,0.009963992983102798
1759847189.0842216,182,0.009963792748749256
1759847189.8333464,183,0.009963592514395714
1759847190.5803602,184,0.009963392280042171
1759847191.3352282,185,0.00996319204568863
1759847237.8200586,186,0.009962992742657661
1759847238.5690727,187,0.009962792508304119
1759847239.314847,188,0.009962592273950577
1759847240.061373,189,0.009962392039597034
1759847240.8133733,190,0.009962191805243492
1759847287.409532,191,0.00996199157088995
1759847288.1561487,192,0.009961792267858982
1759847288.8961487,193,0.00996159203350544
1759847289.648704,194,0.009961391799151897
1759847290.3970437,195,0.009961191564798355
1759847336.7960029,196,0.009960991330444813
1759847337.5565414,197,0.00996079109609127
1759847338.2959552,198,0.009960591793060303
1759847339.0449977,199,0.00996039155870676
1759847339.8035145,200,0.009960191324353218
1759847386.0510802,201,0.009959991089999676
1759847386.78908,202,0.009959790855646133
1759847387.538253,203,0.009959590621292591
1759847388.2893546,204,0.009959390386939049
1759847389.0464783,205,0.009959191083908081
1759847435.3025126,206,0.009958990849554539
1759847436.0525765,207,0.009958790615200996
1759847436.7925014,208,0.009958590380847454
1759847437.5522478,209,0.009958390146493912
1759847438.295881,210,0.00995818991214037
1759847485.0221393,211,0.009957990609109402
1759847485.770785,212,0.00995779037475586
1759847486.5201955,213,0.009957590140402317
1759847487.2699301,214,0.009957389906048775
1759847488.0178,215,0.009957189671695232
1759847534.50614,216,0.00995698943734169
1759847535.2548482,217,0.009956789202988148
1759847536.0027747,218,0.00995658989995718
1759847536.752774,219,0.009956389665603638
1759847537.5074718,220,0.009956189431250095
1759847584.2257602,221,0.009955989196896553
1759847584.9750667,222,0.00995578896254301
1759847585.722733,223,0.009955588728189468
1759847586.4697478,224,0.009955388493835926
1759847587.220038,225,0.009955189190804958
1759847633.471593,226,0.009954988956451416
1759847634.2207909,227,0.009954788722097874
1759847634.9683847,228,0.009954588487744331
1759847635.7146196,229,0.009954388253390789
1759847636.475578,230,0.009954188019037247
1759847682.8850784,231,0.009953987784683704
1759847683.6291146,232,0.009953788481652737
1759847684.378131,233,0.009953588247299194
1759847685.1242166,234,0.009953388012945652
1759847685.8743713,235,0.00995318777859211
1759847732.1442485,236,0.009952987544238567
1759847732.9013305,237,0.009952787309885025
1759847733.6502874,238,0.009952587075531483
1759847734.397242,239,0.009952387772500515
1759847735.1488597,240,0.009952187538146973
1759847781.6931996,241,0.00995198730379343
1759847782.445254,242,0.009951787069439888
1759847783.1943,243,0.009951586835086346
1759847783.9394126,244,0.009951386600732803
1759847784.6904876,245,0.009951186366379261
1759847831.0356996,246,0.009950987063348293
1759847831.7803228,247,0.009950786828994751
1759847832.5273376,248,0.009950586594641209
1759847833.2823236,249,0.009950386360287666
1759847834.0324643,250,0.009950186125934124
1759847880.5364866,251,0.009949985891580582
1759847881.285607,252,0.00994978565722704
1759847882.0352507,253,0.009949585422873497
1759847882.785252,254,0.00994938611984253
1759847883.533799,255,0.009949185885488987
1759847929.609492,256,0.009948985651135445
1759847930.3580573,257,0.009948785416781902
1759847931.1166332,258,0.00994858518242836
1759847931.8564506,259,0.009948384948074818
1759847932.614433,260,0.009948184713721275
1759847979.2938762,261,0.009947985410690308
1759847980.040459,262,0.009947785176336765
1759847980.7924562,263,0.009947584941983223
1759847981.5394425,264,0.00994738470762968
1759847982.2888267,265,0.009947184473276138
1759848029.109023,266,0.009946984238922596
1759848029.8577604,267,0.009946784004569054
1759848030.606781,268,0.009946583770215511
1759848031.35971,269,0.009946384467184544
1759848032.1032434,270,0.009946184232831001
1759848078.5721462,271,0.009945983998477459
1759848079.3328905,272,0.009945783764123917
1759848080.0809364,273,0.009945583529770374
1759848080.8309364,274,0.009945383295416832
1759848081.578462,275,0.00994518306106329
1759848128.128119,276,0.009944982826709747
1759848128.8751218,277,0.009944782592356205
1759848129.6252742,278,0.009944583289325237
1759848130.3817618,279,0.009944383054971695
1759848131.1294012,280,0.009944182820618153
1759848177.443992,281,0.00994398258626461
1759848178.190257,282,0.009943782351911068
1759848178.9392655,283,0.009943582117557526
1759848179.6987739,284,0.009943381883203983
1759848180.4495275,285,0.009943181648850441
1759848226.7373445,286,0.009942982345819473
1759848227.4903584,287,0.009942782111465931
1759848228.2375045,288,0.009942581877112389
1759848228.994397,289,0.009942381642758846
1759848229.741198,290,0.009942181408405304
1759848276.2348576,291,0.009941981174051762
1759848276.9823365,292,0.00994178093969822
1759848277.7369146,293,0.009941580705344677
1759848278.4834607,294,0.009941380470991135
1759848279.2296395,295,0.009941181167960167
1759848325.6990488,296,0.009940980933606625
1759848326.4515452,297,0.009940780699253082
1759848327.1970723,298,0.00994058046489954
1759848327.9523008,299,0.009940380230545998
1759848328.416812,300,0.009940179996192455
1759848411.949477,301,0.009939979761838913
1759848412.695977,302,0.00993977952748537
1759848413.4430487,303,0.009939579293131828
1759848414.1907482,304,0.00993937999010086
1759848414.9408512,305,0.009939179755747318
1759848461.3312645,306,0.009938979521393776
1759848462.07838,307,0.009938779287040234
1759848462.8294098,308,0.009938579052686691
1759848463.5862615,309,0.009938378818333149
1759848464.325669,310,0.009938178583979607
1759848510.58433,311,0.009937978349626064
1759848511.6033344,312,0.009937778115272522
1759848512.282373,313,0.00993757788091898
1759848513.0382428,314,0.009937378577888012
1759848513.7864563,315,0.00993717834353447
1759848560.3320355,316,0.009936978109180927
1759848561.0811307,317,0.009936777874827385
1759848561.830279,318,0.009936577640473843
1759848562.5788026,319,0.0099363774061203
1759848563.336867,320,0.009936177171766758
1759848609.6103795,321,0.009935976937413216
1759848610.358242,322,0.009935776703059673
1759848611.115266,323,0.009935576468706131
1759848611.8627973,324,0.009935377165675163
1759848612.6128218,325,0.009935176931321621
1759848658.8686845,326,0.009934976696968079
1759848659.6072087,327,0.009934776462614536
1759848660.3682282,328,0.009934576228260994
1759848661.114297,329,0.009934375993907452
1759848661.8624067,330,0.00993417575955391
1759848708.6128328,331,0.009933975525200367
1759848709.3674812,332,0.009933775290846825
1759848710.1111798,333,0.009933575056493282
1759848710.8581822,334,0.009933375753462315
1759848711.6074998,335,0.009933175519108772
1759848758.0085235,336,0.00993297528475523
1759848758.7535214,337,0.009932775050401688
1759848759.501686,338,0.009932574816048145
1759848760.2524698,339,0.009932374581694603
1759848761.0003223,340,0.00993217434734106
1759848807.3731859,341,0.009931974112987518
1759848808.1187549,342,0.009931773878633976
1759848808.8677719,343,0.009931573644280434
1759848809.6164305,344,0.009931373409926891
1759848810.3579898,345,0.009931173175573349
1759848856.4999015,346,0.009930973872542381
1759848857.2573187,347,0.009930773638188839
1759848858.008193,348,0.009930573403835297
1759848858.7531931,349,0.009930373169481754
1759848859.5015876,350,0.009930172935128212
1759848905.832371,351,0.00992997270077467
1759848906.5797374,352,0.009929772466421127
1759848907.3258505,353,0.009929572232067585
1759848908.083393,354,0.009929371997714043
1759848908.829393,355,0.0099291717633605
1759848954.9399338,356,0.009928971529006958
1759848955.6891766,357,0.009928771294653416
1759848956.4401886,358,0.009928571991622448
1759848957.1872168,359,0.009928371757268906
1759848957.9358292,360,0.009928171522915363
1759849004.32296,361,0.009927971288561821
1759849005.0600498,362,0.009927771054208279
1759849005.809403,363,0.009927570819854736
1759849006.5670733,364,0.009927370585501194
1759849007.3160908,365,0.009927170351147652
1759849053.4191306,366,0.00992697011679411
1759849054.167152,367,0.009926769882440567
1759849054.914582,368,0.009926569648087025
1759849055.6633756,369,0.009926369413733482
1759849056.4183664,370,0.009926170110702515
1759849102.855131,371,0.009925969876348972
1759849103.6055074,372,0.00992576964199543
1759849104.360516,373,0.009925569407641888
1759849105.1121566,374,0.009925369173288345
1759849105.8607485,375,0.009925168938934803
1759849152.223757,376,0.00992496870458126
1759849152.9809756,377,0.009924768470227718
1759849153.7264597,378,0.009924568235874176
1759849154.4724727,379,0.009924368001520634
1759849155.2289734,380,0.009924167767167091
1759849201.6764657,381,0.009923967532813549
1759849202.426481,382,0.009923767298460007
1759849203.175554,383,0.009923567064106464
1759849203.9241872,384,0.009923367761075497
1759849204.6805067,385,0.009923167526721954
1759849251.207221,386,0.009922967292368412
1759849251.9576266,387,0.00992276705801487
1759849252.7080019,388,0.009922566823661327
1759849253.4535315,389,0.009922366589307785
1759849254.205051,390,0.009922166354954243
1759849300.524578,391,0.0099219661206007
1759849301.2751193,392,0.009921765886247158
1759849302.0334702,393,0.009921565651893616
1759849302.7770205,394,0.009921365417540073
1759849303.5286973,395,0.009921165183186531
1759849349.9765105,396,0.009920964948832989
1759849350.7234786,397,0.009920764714479446
1759849351.4694724,398,0.009920564480125904
1759849352.2250988,399,0.009920364245772362
1759849352.9729402,400,0.009920164942741394
1759849399.4693785,401,0.009919964708387852
1759849400.2159503,402,0.00991976447403431
1759849400.9635515,403,0.009919564239680767
1759849401.7092226,404,0.009919364005327225
1759849402.4665632,405,0.009919163770973682
1759849448.6280673,406,0.00991896353662014
1759849449.3820896,407,0.009918763302266598
1759849450.1302445,408,0.009918563067913055
1759849450.877914,409,0.009918362833559513
1759849451.6264346,410,0.00991816259920597
1759849498.3013687,411,0.009917962364852428
1759849499.0554059,412,0.009917762130498886
1759849499.8035507,413,0.009917561896145344
1759849500.5602558,414,0.009917361661791801
1759849501.3030415,415,0.009917161427438259
1759849548.116005,416,0.009916961193084717
1759849548.8630042,417,0.009916760958731174
1759849549.6132884,418,0.009916561655700207
1759849550.3714464,419,0.009916361421346664
1759849551.1184711,420,0.009916161186993122
1759849597.9057655,421,0.00991596095263958
1759849598.6578152,422,0.009915760718286037
1759849599.4048502,423,0.009915560483932495
1759849600.1540196,424,0.009915360249578953
1759849600.9139724,425,0.00991516001522541
1759849647.1656203,426,0.009914959780871868
1759849647.9050295,427,0.009914759546518326
1759849648.6625419,428,0.009914559312164783
1759849649.4085567,429,0.009914359077811241
1759849650.1572826,430,0.009914158843457699
1759849696.534482,431,0.009913958609104156
1759849697.279168,432,0.009913758374750614
1759849698.029061,433,0.009913558140397072
1759849698.7770612,434,0.00991335790604353
1759849699.527366,435,0.009913157671689987
1759849745.6665652,436,0.009912957437336445
1759849746.4152038,437,0.009912757202982903
1759849747.1653285,438,0.00991255696862936
1759849747.917705,439,0.009912357665598392
1759849748.6689558,440,0.00991215743124485
1759849794.9791212,441,0.009911957196891308
1759849795.7282588,442,0.009911756962537766
1759849796.4742737,443,0.009911556728184223
1759849797.2233398,444,0.00991135649383068
1759849797.9729228,445,0.009911156259477139
1759849844.3795094,446,0.009910956025123596
1759849845.1350417,447,0.009910755790770054
1759849845.8871713,448,0.009910555556416512
1759849846.6335313,449,0.00991035532206297
1759849847.3830247,450,0.009910155087709427
1759849893.7852864,451,0.009909954853355885
1759849894.5324142,452,0.009909754619002342
1759849895.2821124,453,0.0099095543846488
1759849896.0302024,454,0.009909354150295258
1759849896.7802036,455,0.009909153915941715
1759849943.1972892,456,0.009908953681588173
1759849943.9454024,457,0.00990875344723463
1759849944.6941333,458,0.009908553212881088
1759849945.4408386,459,0.009908352978527546
1759849946.1927335,460,0.009908152744174004
1759849992.362392,461,0.009907952509820461
1759849993.1120965,462,0.009907752275466919
1759849993.8610647,463,0.009907552041113377
1759849994.6050975,464,0.009907351806759834
1759849995.3530285,465,0.009907151572406292
1759850041.6495283,466,0.00990695133805275
1759850042.3943582,467,0.009906751103699207
1759850043.14366,468,0.00990655180066824
1759850043.8911695,469,0.009906351566314697
1759850044.6423442,470,0.009906151331961155
1759850090.8563678,471,0.009905951097607613
1759850091.615563,472,0.00990575086325407
1759850092.363772,473,0.009905550628900528
1759850093.1121254,474,0.009905350394546986
1759850093.8612723,475,0.009905150160193443
1759850140.2000792,476,0.009904949925839901
1759850140.9502554,477,0.009904749691486359
1759850141.6958926,478,0.009904549457132816
1759850142.4539034,479,0.009904349222779274
1759850143.2025938,480,0.009904148988425732
1759850189.491381,481,0.00990394875407219
1759850190.2389235,482,0.009903748519718647
1759850190.9849393,483,0.009903548285365105
1759850191.7337065,484,0.009903348051011562
1759850192.4883401,485,0.00990314781665802
1759850239.2891183,486,0.009902947582304478
1759850240.0363235,487,0.009902747347950935
1759850240.7833216,488,0.009902547113597393
1759850241.5419736,489,0.00990234687924385
1759850242.289904,490,0.009902146644890308
1759850288.8716338,491,0.009901946410536766
1759850289.6236067,492,0.009901746176183224
1759850290.371497,493,0.009901545941829681
1759850291.1280158,494,0.009901345707476139
1759850291.871521,495,0.009901145473122597
1759850338.4136364,496,0.009900945238769054
1759850339.1508439,497,0.009900745004415512
1759850339.9020107,498,0.00990054477006197
1759850340.6474664,499,0.009900344535708427
1759850341.4044993,500,0.009900144301354885
1759850387.8155818,501,0.009899944067001343
1759850388.5655942,502,0.0098997438326478
1759850389.315266,503,0.009899543598294258
1759850390.0639882,504,0.009899343363940716
1759850390.8159883,505,0.009899143129587173
1759850437.3230717,506,0.009898942895233631
1759850438.0712924,507,0.009898742660880089
1759850438.8222935,508,0.009898542426526546
1759850439.5684469,509,0.009898342192173004
1759850440.3176458,510,0.009898141957819462
1759850486.790293,511,0.00989794172346592
1759850487.5353749,512,0.009897741489112377
1759850488.2831318,513,0.009897541254758835
1759850489.0342565,514,0.009897341020405293
1759850489.7824945,515,0.00989714078605175
1759850536.2753508,516,0.009896940551698208
1759850537.0225575,517,0.009896740317344666
1759850537.7712665,518,0.009896540082991123
1759850538.5223243,519,0.009896339848637581
1759850539.2763503,520,0.009896139614284039
1759850586.002091,521,0.009895939379930496
1759850586.7410948,522,0.009895739145576954
1759850587.4964101,523,0.009895538911223412
1759850588.246073,524,0.00989533867686987
1759850588.9940948,525,0.009895138442516327
1759850635.542659,526,0.009894938208162785
1759850636.2896807,527,0.009894737973809242
1759850637.0372508,528,0.0098945377394557
1759850637.7894366,529,0.009894337505102158
1759850638.535477,530,0.009894137270748615
1759850684.8256536,531,0.009893937036395073
1759850685.5753062,532,0.00989373680204153
1759850686.3333404,533,0.009893536567687988
1759850687.0797014,534,0.009893336333334446
1759850687.8304787,535,0.009893136098980904
1759850734.2266593,536,0.009892935864627361
1759850734.9822755,537,0.009892735630273819
1759850735.731424,538,0.009892535395920277
1759850736.481346,539,0.009892335161566734
1759850737.2290215,540,0.009892134927213192
1759850783.2869544,541,0.00989193469285965
1759850784.0354943,542,0.009891734458506107
1759850784.7832668,543,0.009891534224152565
1759850785.5326083,544,0.009891333989799023
1759850786.2880259,545,0.00989113375544548
1759850832.6513457,546,0.009890933521091938
1759850833.3979864,547,0.009890733286738396
1759850834.1519873,548,0.009890533052384853
1759850834.900103,549,0.009890332818031311
1759850835.6484258,550,0.009890132583677769
1759850881.9355412,551,0.009889932349324226
1759850882.6771693,552,0.009889732114970684
1759850883.4362493,553,0.009889531880617142
1759850884.1819763,554,0.0098893316462636
1759850884.9310765,555,0.009889131411910057
1759850931.2926202,556,0.009888931177556515
1759850932.0391364,557,0.009888730943202972
1759850932.7906923,558,0.00988853070884943
1759850933.5406604,559,0.009888330474495888
1759850934.2857387,560,0.009888130240142345
1759850980.5539181,561,0.009887930005788803
1759850981.2948034,562,0.00988772977143526
1759850982.044881,563,0.009887529537081718
1759850982.7928896,564,0.009887329302728176
1759850983.5407522,565,0.009887129068374634
1759851029.668371,566,0.009886928834021091
1759851030.4210103,567,0.00988672859966755
1759851031.1733181,568,0.009886528365314007
1759851031.9305985,569,0.009886328130960464
1759851032.6771903,570,0.009886127896606922
1759851078.9093912,571,0.00988592766225338
1759851079.6565087,572,0.009885727427899837
1759851080.4075212,573,0.009885527193546295
1759851081.1555607,574,0.009885326959192753
1759851081.9032571,575,0.00988512672483921
1759851128.09721,576,0.009884926490485668
1759851128.8482113,577,0.009884726256132126
1759851129.5952957,578,0.009884526021778584
1759851130.3448827,579,0.009884325787425041
1759851131.119264,580,0.009884125553071499
1759851177.6165185,581,0.009883925318717957
1759851178.371583,582,0.009883725084364414
1759851179.1192138,583,0.009883523918688297
1759851179.8673337,584,0.009883323684334755
1759851180.6245308,585,0.009883123449981213
1759851226.6721299,586,0.00988292321562767
1759851227.418251,587,0.009882722981274128
1759851228.1749523,588,0.009882522746920586
1759851228.9155922,589,0.009882322512567043
1759851229.6704364,590,0.009882122278213501
1759851275.7061121,591,0.009881922043859959
1759851276.4634259,592,0.009881721809506416
1759851277.2065477,593,0.009881521575152874
1759851277.9639232,594,0.009881321340799332
1759851278.7046459,595,0.00988112110644579
1759851324.843875,596,0.009880920872092247
1759851325.5886278,597,0.009880720637738705
1759851326.3352277,598,0.009880520403385162
1759851327.0914931,599,0.00988032016903162
1759851327.5229046,600,0.009880119934678078
1759851411.0644472,601,0.009879919700324535
1759851411.8080208,602,0.009879719465970993
1759851412.5544388,603,0.00987951923161745
1759851413.3000371,604,0.009879318997263908
1759851414.0481665,605,0.009879118762910366
1759851460.447683,606,0.009878918528556824
1759851461.1955457,607,0.009878718294203281
1759851461.947057,608,0.009878518059849739
1759851462.6940684,609,0.009878317825496197
1759851463.4434834,610,0.009878117591142654
1759851509.7992907,611,0.009877917356789112
1759851510.5473006,612,0.009877716191112995
1759851511.2953107,613,0.009877515956759453
1759851512.0403502,614,0.00987731572240591
1759851512.7923474,615,0.009877115488052368
1759851559.645476,616,0.009876915253698826
1759851560.391489,617,0.009876715019345284
1759851561.138062,618,0.009876514784991741
1759851561.8942015,619,0.009876314550638199
1759851562.641368,620,0.009876114316284657
1759851609.0580184,621,0.009875914081931114
1759851609.8041832,622,0.009875713847577572
1759851610.5502725,623,0.00987551361322403
1759851611.3092992,624,0.009875313378870487
1759851612.0562851,625,0.009875113144516945
1759851658.2796676,626,0.009874912910163403
1759851659.025201,627,0.00987471267580986
1759851659.7743833,628,0.009874512441456318
1759851660.5239396,629,0.009874312207102776
1759851661.2749672,630,0.009874111972749233
1759851708.0000646,631,0.009873911738395691
1759851708.754215,632,0.009873711504042149
1759851709.5005336,633,0.009873510338366032
1759851710.2471251,634,0.00987331010401249
1759851710.997878,635,0.009873109869658947
1759851757.4678297,636,0.009872909635305405
1759851758.2245207,637,0.009872709400951862
1759851758.9711802,638,0.00987250916659832
1759851759.7193093,639,0.009872308932244778
1759851760.4668784,640,0.009872108697891235
1759851806.7801094,641,0.009871908463537693
1759851807.5282423,642,0.00987170822918415
1759851808.2774353,643,0.009871507994830608
1759851809.0149899,644,0.009871307760477066
1759851809.7736218,645,0.009871107526123524
1759851856.431508,646,0.009870907291769981
1759851857.1871662,647,0.009870707057416439
1759851857.9335644,648,0.009870506823062897
1759851858.6846087,649,0.009870306588709354
1759851859.4346218,650,0.009870106354355812
1759851906.1956522,651,0.009869905188679695
1759851906.9434063,652,0.009869704954326153
1759851907.6923666,653,0.00986950471997261
1759851908.4513366,654,0.009869304485619068
1759851909.191183,655,0.009869104251265526
1759851956.006201,656,0.009868904016911983
1759851956.752181,657,0.009868703782558441
1759851957.4991624,658,0.009868503548204899
1759851958.2597244,659,0.009868303313851357
1759851958.999103,660,0.009868103079497814
1759852005.3937562,661,0.009867902845144272
1759852006.1416078,662,0.00986770261079073
1759852006.8972404,663,0.009867502376437187
1759852007.6431623,664,0.009867302142083645
1759852008.392224,665,0.009867101907730103
1759852054.6415586,666,0.009866900742053986
1759852055.3906634,667,0.009866700507700443
1759852056.1492062,668,0.009866500273346901
1759852056.8882072,669,0.009866300038993359
1759852057.6467845,670,0.009866099804639816
1759852104.1834466,671,0.009865899570286274
1759852104.9326656,672,0.009865699335932732
1759852105.6788776,673,0.00986549910157919
1759852106.4276352,674,0.009865298867225647
1759852107.177323,675,0.009865098632872105
1759852153.9353306,676,0.009864898398518562
1759852154.6809032,677,0.00986469816416502
1759852155.4363794,678,0.009864497929811478
1759852156.1830988,679,0.009864297695457935
1759852156.931681,680,0.009864096529781818
1759852203.2123775,681,0.009863896295428276
1759852203.9613512,682,0.009863696061074734
1759852204.7086174,683,0.009863495826721191
1759852205.457171,684,0.009863295592367649
1759852206.204381,685,0.009863095358014107
1759852252.832542,686,0.009862895123660564
1759852253.5954847,687,0.009862694889307022
1759852254.3421535,688,0.00986249465495348
1759852255.0893073,689,0.009862294420599937
1759852255.8416433,690,0.009862094186246395
1759852302.554254,691,0.009861893951892853
1759852303.3014708,692,0.00986169371753931
1759852304.0501463,693,0.009861492551863194
1759852304.809313,694,0.009861292317509651
1759852305.549372,695,0.009861092083156109
1759852351.9136772,696,0.009860891848802567
1759852352.6592991,697,0.009860691614449024
1759852353.406374,698,0.009860491380095482
1759852354.1570568,699,0.00986029114574194
1759852354.9048238,700,0.009860090911388397
1759852400.7996624,701,0.009859890677034855
1759852401.5515347,702,0.009859690442681313
1759852402.3032544,703,0.00985949020832777
1759852403.0610538,704,0.009859289973974228
1759852403.8035438,705,0.009859088808298111
1759852449.6653752,706,0.009858888573944569
1759852450.4133892,707,0.009858688339591026
